_id,Empid,skillName,Proficiency,__v
660bc7802e1f83fa6a7b2ab0,Emp_200,AWS,Intermidiate,
660bc7802e1f83fa6a7b2ae9,Emp_214,Business Analysis,Expert,
660bc7802e1f83fa6a7b2af9,Emp_218,Microservices,Advance,
660bc7802e1f83fa6a7b2afe,Emp_219,Test-Driven Development,Advance,
660bc7802e1f83fa6a7b2b04,Emp_221,Data Visualization,Intermidiate,
660bc7802e1f83fa6a7b2b06,Emp_221,Prototyping,Intermidiate,
660bc7802e1f83fa6a7b2b0e,Emp_223,Agile Product Management,Beginner,
660bc7802e1f83fa6a7b2b22,Emp_228,Microservices,Intermidiate,
660bc7802e1f83fa6a7b2b42,Emp_236,Wireframing,Intermidiate,
660bc7802e1f83fa6a7b2b4a,Emp_238,Communication,Intermidiate,
660bc7802e1f83fa6a7b2b4b,Emp_239,Vue.js,Expert,
660bc7802e1f83fa6a7b2b5a,Emp_242,DevOps,Beginner,
660bc7802e1f83fa6a7b2b68,Emp_246,HTML,Intermidiate,
660bc7802e1f83fa6a7b2988,Emp_126,C#,Advance,
660bc7802e1f83fa6a7b298a,Emp_126,Leadership,Intermidiate,
660bc7802e1f83fa6a7b299d,Emp_131,Ruby,Expert,
660bc7802e1f83fa6a7b29a2,Emp_132,Documentation,Expert,
660bc7802e1f83fa6a7b29a4,Emp_133,AWS,Expert,
660bc7802e1f83fa6a7b29ad,Emp_135,Azure,Intermidiate,
660bc7802e1f83fa6a7b29af,Emp_136,GraphQL,Advance,
660bc7802e1f83fa6a7b29bc,Emp_139,Behavior-Driven Development,Expert,
660bc7802e1f83fa6a7b29e1,Emp_148,Test-Driven Development,Beginner,
660bc7802e1f83fa6a7b29ef,Emp_152,AWS,Intermidiate,
660bc7802e1f83fa6a7b2a08,Emp_158,CSS,Advance,
660bc7802e1f83fa6a7b2a12,Emp_160,Troubleshooting,Beginner,
660bc7802e1f83fa6a7b2a13,Emp_161,Angular,Expert,
660bc7802e1f83fa6a7b2a1b,Emp_163,Agile Product Management,Expert,
660bc7802e1f83fa6a7b2a20,Emp_164,Problem Solving,Advance,
660bc7802e1f83fa6a7b2a30,Emp_168,CSS,Intermidiate,
660bc7802e1f83fa6a7b2a33,Emp_169,Kotlin,Intermidiate,
660bc7802e1f83fa6a7b2a3d,Emp_171,Data Visualization,Intermidiate,
660bc7802e1f83fa6a7b2a45,Emp_173,React,Expert,
660bc7802e1f83fa6a7b2a51,Emp_176,Penetration Testing,Beginner,
660bc7802e1f83fa6a7b2a5b,Emp_179,Google Cloud Platform,Expert,
660bc7802e1f83fa6a7b2a79,Emp_186,Agile Product Management,Intermidiate,
660bc7802e1f83fa6a7b2a8a,Emp_190,Problem Solving,Expert,
660bc7802e1f83fa6a7b2a92,Emp_192,Data Science,Beginner,
660bc7802e1f83fa6a7b2a98,Emp_194,Penetration Testing,Intermidiate,
660bc7802e1f83fa6a7b2a9f,Emp_196,PostgreSQL,Intermidiate,
660bc7802e1f83fa6a7b2ac7,Emp_206,CI/CD,Beginner,
660bc7802e1f83fa6a7b2ac9,Emp_206,Wireframing,Advance,
660bc7802e1f83fa6a7b2ad0,Emp_208,Technical Writing,Beginner,
660bc7802e1f83fa6a7b2ad7,Emp_210,Data Visualization,Expert,
660bc7802e1f83fa6a7b2ae2,Emp_212,Django,Beginner,
660bc7802e1f83fa6a7b2afd,Emp_219,Responsive Design,Intermidiate,
660bc7802e1f83fa6a7b2b03,Emp_221,Communication,Beginner,
660bc7802e1f83fa6a7b2b15,Emp_225,Documentation,Advance,
660bc7802e1f83fa6a7b2b1f,Emp_228,Data Analysis,Intermidiate,
660bc7802e1f83fa6a7b2b20,Emp_228,Documentation,Expert,
660bc7802e1f83fa6a7b2b27,Emp_230,Python,Advance,
660bc7802e1f83fa6a7b2b35,Emp_233,PHP,Expert,
660bc7802e1f83fa6a7b2b4d,Emp_239,PostgreSQL,Expert,
660bc7802e1f83fa6a7b298f,Emp_128,UI/UX Design,Intermidiate,
660bc7802e1f83fa6a7b2991,Emp_128,Support,Advance,
660bc7802e1f83fa6a7b2994,Emp_129,CSS,Advance,
660bc7802e1f83fa6a7b2999,Emp_130,C#,Expert,
660bc7802e1f83fa6a7b29d1,Emp_144,Agile Product Management,Advance,
660bc7802e1f83fa6a7b29dc,Emp_147,DevOps,Expert,
660bc7802e1f83fa6a7b29f0,Emp_152,Objective-C,Advance,
660bc7802e1f83fa6a7b29f7,Emp_154,Docker,Intermidiate,
660bc7802e1f83fa6a7b2a0a,Emp_158,Angular,Beginner,
660bc7802e1f83fa6a7b2a0c,Emp_159,Prototyping,Advance,
660bc7802e1f83fa6a7b2a10,Emp_160,Statistical Analysis,Beginner,
660bc7802e1f83fa6a7b2a24,Emp_165,NoSQL,Advance,
660bc7802e1f83fa6a7b2a40,Emp_172,Penetration Testing,Intermidiate,
660bc7802e1f83fa6a7b2a44,Emp_173,Git,Beginner,
660bc7802e1f83fa6a7b2a50,Emp_176,Troubleshooting,Advance,
660bc7802e1f83fa6a7b2a52,Emp_176,Azure,Beginner,
660bc7802e1f83fa6a7b2a76,Emp_185,CI/CD,Intermidiate,
660bc7802e1f83fa6a7b2a7b,Emp_187,Data Visualization,Expert,
660bc7802e1f83fa6a7b2a7e,Emp_187,MySQL,Advance,
660bc7802e1f83fa6a7b2a86,Emp_189,Troubleshooting,Beginner,
660bc7802e1f83fa6a7b2a8f,Emp_192,Cybersecurity,Beginner,
660bc7802e1f83fa6a7b2aa1,Emp_196,Cybersecurity,Intermidiate,
660bc7802e1f83fa6a7b2aad,Emp_199,React,Beginner,
660bc7802e1f83fa6a7b2abe,Emp_203,Google Cloud Platform,Beginner,
660bc7802e1f83fa6a7b2af7,Emp_218,Test-Driven Development,Expert,
660bc7802e1f83fa6a7b2afb,Emp_219,HTML,Intermidiate,
660bc7802e1f83fa6a7b2b00,Emp_220,Swift,Advance,
660bc7802e1f83fa6a7b2b0b,Emp_223,Java,Advance,
660bc7802e1f83fa6a7b2b41,Emp_236,Documentation,Intermidiate,
660bc7802e1f83fa6a7b2b52,Emp_240,Product Management,Advance,
660bc7802e1f83fa6a7b2b60,Emp_244,CI/CD,Advance,
660bc7802e1f83fa6a7b2b73,Emp_249,PHP,Advance,
660bc7802e1f83fa6a7b299c,Emp_131,Communication,Beginner,
660bc7802e1f83fa6a7b2995,Emp_129,Problem Solving,Intermidiate,
660bc7802e1f83fa6a7b298c,Emp_127,Documentation,Expert,
660bc7802e1f83fa6a7b29bb,Emp_139,Angular,Expert,
660bc7802e1f83fa6a7b29c2,Emp_140,Continuous Deployment,Advance,
660bc7802e1f83fa6a7b29d2,Emp_144,MySQL,Beginner,
660bc7802e1f83fa6a7b29d3,Emp_145,Support,Expert,
660bc7802e1f83fa6a7b29f1,Emp_152,Communication,Advance,
660bc7802e1f83fa6a7b29f5,Emp_153,.NET,Beginner,
660bc7802e1f83fa6a7b2a5d,Emp_179,PHP,Expert,
660bc7802e1f83fa6a7b2a64,Emp_181,SQL,Expert,
660bc7802e1f83fa6a7b2a65,Emp_181,Ruby,Expert,
660bc7802e1f83fa6a7b2a71,Emp_184,Data Science,Advance,
660bc7802e1f83fa6a7b2a72,Emp_184,CSS,Advance,
660bc7802e1f83fa6a7b2a78,Emp_186,Git,Beginner,
660bc7802e1f83fa6a7b2a88,Emp_190,Statistical Analysis,Expert,
660bc7802e1f83fa6a7b2a99,Emp_194,Communication,Advance,
660bc7802e1f83fa6a7b2aa2,Emp_196,Artificial Intelligence,Advance,
660bc7802e1f83fa6a7b2aa3,Emp_197,Kubernetes,Advance,
660bc7802e1f83fa6a7b2ab4,Emp_201,Prototyping,Intermidiate,
660bc7802e1f83fa6a7b2ab6,Emp_201,GraphQL,Expert,
660bc7802e1f83fa6a7b2ac3,Emp_205,Azure,Advance,
660bc7802e1f83fa6a7b2ac6,Emp_205,Python,Expert,
660bc7802e1f83fa6a7b2ad9,Emp_210,PostgreSQL,Advance,
660bc7802e1f83fa6a7b2ae5,Emp_213,Troubleshooting,Intermidiate,
660bc7802e1f83fa6a7b2af6,Emp_217,HTML,Expert,
660bc7802e1f83fa6a7b2b25,Emp_229,Agile Product Management,Advance,
660bc7802e1f83fa6a7b2b2e,Emp_231,RESTful API,Expert,
660bc7802e1f83fa6a7b2b2f,Emp_232,User Stories,Advance,
660bc7802e1f83fa6a7b2b46,Emp_237,React,Intermidiate,
660bc7802e1f83fa6a7b2b54,Emp_241,Agile Methodologies,Expert,
660bc7802e1f83fa6a7b2b5e,Emp_243,User Research,Intermidiate,
660bc7802e1f83fa6a7b2b65,Emp_245,User Stories,Beginner,
660bc7802e1f83fa6a7b2b6c,Emp_247,Agile Product Management,Expert,
660bc7802e1f83fa6a7b2b6f,Emp_248,RESTful API,Beginner,
660bc7802e1f83fa6a7b2989,Emp_126,Cybersecurity,Expert,
660bc7802e1f83fa6a7b29a0,Emp_132,Information Security,Intermidiate,
660bc7802e1f83fa6a7b29a9,Emp_134,Ruby,Advance,
660bc7802e1f83fa6a7b29ac,Emp_135,Prototyping,Expert,
660bc7802e1f83fa6a7b29b6,Emp_137,Django,Advance,
660bc7802e1f83fa6a7b29bf,Emp_140,Data Visualization,Expert,
660bc7802e1f83fa6a7b29f9,Emp_154,Cryptography,Advance,
660bc7802e1f83fa6a7b2a37,Emp_170,HTML,Expert,
660bc7802e1f83fa6a7b2a5c,Emp_179,Penetration Testing,Intermidiate,
660bc7802e1f83fa6a7b2a75,Emp_185,Technical Writing,Beginner,
660bc7802e1f83fa6a7b2a77,Emp_186,Penetration Testing,Expert,
660bc7802e1f83fa6a7b2ab7,Emp_202,Machine Learning,Beginner,
660bc7802e1f83fa6a7b2ab8,Emp_202,CSS,Advance,
660bc7802e1f83fa6a7b2abf,Emp_204,User Research,Beginner,
660bc7802e1f83fa6a7b2acd,Emp_207,Ruby,Expert,
660bc7802e1f83fa6a7b2ae6,Emp_213,Documentation,Advance,
660bc7802e1f83fa6a7b2af8,Emp_218,Python,Expert,
660bc7802e1f83fa6a7b2b1c,Emp_227,Problem Solving,Beginner,
660bc7802e1f83fa6a7b2b24,Emp_229,Java,Expert,
660bc7802e1f83fa6a7b2b29,Emp_230,Problem Solving,Advance,
660bc7802e1f83fa6a7b2b75,Emp_249,Kotlin,Expert,
660bc7802e1f83fa6a7b29c0,Emp_140,MySQL,Beginner,
660bc7802e1f83fa6a7b29c6,Emp_141,Google Cloud Platform,Beginner,
660bc7802e1f83fa6a7b29d5,Emp_145,Agile Product Management,Beginner,
660bc7802e1f83fa6a7b29d8,Emp_146,Collaboration,Intermidiate,
660bc7802e1f83fa6a7b29e0,Emp_148,RESTful API,Advance,
660bc7802e1f83fa6a7b2a03,Emp_157,Microservices,Expert,
660bc7802e1f83fa6a7b2a0f,Emp_160,Angular,Expert,
660bc7802e1f83fa6a7b2a18,Emp_162,Django,Expert,
660bc7802e1f83fa6a7b2a23,Emp_165,Google Cloud Platform,Intermidiate,
660bc7802e1f83fa6a7b2a25,Emp_165,MongoDB,Advance,
660bc7802e1f83fa6a7b2a28,Emp_166,Git,Beginner,
660bc7802e1f83fa6a7b2a55,Emp_177,Google Cloud Platform,Advance,
660bc7802e1f83fa6a7b2a61,Emp_180,MongoDB,Advance,
660bc7802e1f83fa6a7b2a6a,Emp_182,Wireframing,Advance,
660bc7802e1f83fa6a7b2a7f,Emp_188,Objective-C,Advance,
660bc7802e1f83fa6a7b2a93,Emp_193,Problem Solving,Advance,
660bc7802e1f83fa6a7b2a9e,Emp_195,C#,Expert,
660bc7802e1f83fa6a7b2acb,Emp_207,Network Security,Expert,
660bc7802e1f83fa6a7b2acc,Emp_207,NoSQL,Intermidiate,
660bc7802e1f83fa6a7b2acf,Emp_208,Support,Beginner,
660bc7802e1f83fa6a7b2ae0,Emp_212,CSS,Intermidiate,
660bc7802e1f83fa6a7b2ae7,Emp_214,Data Analysis,Beginner,
660bc7802e1f83fa6a7b2aed,Emp_215,DevOps,Beginner,
660bc7802e1f83fa6a7b2af4,Emp_217,Ruby,Intermidiate,
660bc7802e1f83fa6a7b2b07,Emp_222,Network Security,Intermidiate,
660bc7802e1f83fa6a7b2b13,Emp_225,CI/CD,Beginner,
660bc7802e1f83fa6a7b2b1b,Emp_227,CI/CD,Expert,
660bc7802e1f83fa6a7b2b1d,Emp_227,Responsive Design,Expert,
660bc7802e1f83fa6a7b2b30,Emp_232,Information Security,Expert,
660bc7802e1f83fa6a7b2b3c,Emp_235,Scrum,Expert,
660bc7802e1f83fa6a7b2b5c,Emp_243,DevOps,Beginner,
660bc7802e1f83fa6a7b2b63,Emp_245,Business Analysis,Beginner,
660bc7802e1f83fa6a7b2b64,Emp_245,MongoDB,Expert,
660bc7802e1f83fa6a7b2b6b,Emp_247,Wireframing,Intermidiate,
660bc7802e1f83fa6a7b2990,Emp_128,Communication,Expert,
660bc7802e1f83fa6a7b299e,Emp_131,Agile Methodologies,Expert,
660bc7802e1f83fa6a7b29a3,Emp_133,SQL,Advance,
660bc7802e1f83fa6a7b29b9,Emp_138,Wireframing,Intermidiate,
660bc7802e1f83fa6a7b29e2,Emp_148,Cryptography,Beginner,
660bc7802e1f83fa6a7b29f3,Emp_153,Cybersecurity,Expert,
660bc7802e1f83fa6a7b2a01,Emp_156,Swift,Advance,
660bc7802e1f83fa6a7b2a0d,Emp_159,Technical Writing,Beginner,
660bc7802e1f83fa6a7b2a17,Emp_162,Artificial Intelligence,Beginner,
660bc7802e1f83fa6a7b2a21,Emp_164,Microservices,Advance,
660bc7802e1f83fa6a7b2a27,Emp_166,Documentation,Advance,
660bc7802e1f83fa6a7b2a34,Emp_169,AWS,Expert,
660bc7802e1f83fa6a7b2a38,Emp_170,Machine Learning,Advance,
660bc7802e1f83fa6a7b2a39,Emp_170,Data Science,Intermidiate,
660bc7802e1f83fa6a7b2a5f,Emp_180,Technical Writing,Intermidiate,
660bc7802e1f83fa6a7b2a73,Emp_185,Scrum,Intermidiate,
660bc7802e1f83fa6a7b2aa4,Emp_197,Django,Advance,
660bc7802e1f83fa6a7b2ac5,Emp_205,Statistical Analysis,Beginner,
660bc7802e1f83fa6a7b2ae1,Emp_212,HTML,Intermidiate,
660bc7802e1f83fa6a7b2aeb,Emp_215,Artificial Intelligence,Intermidiate,
660bc7802e1f83fa6a7b2af0,Emp_216,Vue.js,Beginner,
660bc7802e1f83fa6a7b2af2,Emp_216,Technical Writing,Intermidiate,
660bc7802e1f83fa6a7b2aff,Emp_220,Node.js,Expert,
660bc7802e1f83fa6a7b2b0f,Emp_224,Data Visualization,Advance,
660bc7802e1f83fa6a7b2b12,Emp_224,Communication,Intermidiate,
660bc7802e1f83fa6a7b2b1a,Emp_226,Angular,Intermidiate,
660bc7802e1f83fa6a7b2b38,Emp_234,Technical Writing,Intermidiate,
660bc7802e1f83fa6a7b2b3d,Emp_235,MongoDB,Advance,
660bc7802e1f83fa6a7b2b45,Emp_237,Kubernetes,Advance,
660bc7802e1f83fa6a7b2984,Emp_125,Documentation,Beginner,
660bc7802e1f83fa6a7b299f,Emp_132,Data Visualization,Intermidiate,
660bc7802e1f83fa6a7b29a6,Emp_133,Google Cloud Platform,Expert,
660bc7802e1f83fa6a7b29aa,Emp_134,NoSQL,Intermidiate,
660bc7802e1f83fa6a7b29b2,Emp_136,Test-Driven Development,Expert,
660bc7802e1f83fa6a7b29c9,Emp_142,Accessibility,Advance,
660bc7802e1f83fa6a7b29d7,Emp_146,Ruby,Advance,
660bc7802e1f83fa6a7b29e4,Emp_149,Responsive Design,Advance,
660bc7802e1f83fa6a7b29e9,Emp_150,Requirements Analysis,Advance,
660bc7802e1f83fa6a7b29eb,Emp_151,User Stories,Beginner,
660bc7802e1f83fa6a7b29fd,Emp_155,Scrum,Expert,
660bc7802e1f83fa6a7b2a00,Emp_156,Microservices,Intermidiate,
660bc7802e1f83fa6a7b2a1e,Emp_163,C#,Advance,
660bc7802e1f83fa6a7b2a3e,Emp_171,Troubleshooting,Intermidiate,
660bc7802e1f83fa6a7b2a41,Emp_172,MongoDB,Intermidiate,
660bc7802e1f83fa6a7b2a4b,Emp_175,DevOps,Advance,
660bc7802e1f83fa6a7b2a62,Emp_180,Requirements Analysis,Expert,
660bc7802e1f83fa6a7b2a6b,Emp_183,DevOps,Advance,
660bc7802e1f83fa6a7b2a81,Emp_188,Accessibility,Advance,
660bc7802e1f83fa6a7b2a82,Emp_188,.NET,Expert,
660bc7802e1f83fa6a7b2a8c,Emp_191,Support,Advance,
660bc7802e1f83fa6a7b2a8e,Emp_191,Documentation,Advance,
660bc7802e1f83fa6a7b2a9c,Emp_195,CI/CD,Expert,
660bc7802e1f83fa6a7b2ab9,Emp_202,Leadership,Advance,
660bc7802e1f83fa6a7b2ace,Emp_207,MongoDB,Intermidiate,
660bc7802e1f83fa6a7b2adf,Emp_212,Responsive Design,Beginner,
660bc7802e1f83fa6a7b2afc,Emp_219,Communication,Expert,
660bc7802e1f83fa6a7b2b05,Emp_221,Business Analysis,Expert,
660bc7802e1f83fa6a7b2b2d,Emp_231,Collaboration,Beginner,
660bc7802e1f83fa6a7b2b37,Emp_234,PHP,Advance,
660bc7802e1f83fa6a7b2b39,Emp_234,Communication,Expert,
660bc7802e1f83fa6a7b2b49,Emp_238,Kubernetes,Advance,
660bc7802e1f83fa6a7b2b6d,Emp_247,Kubernetes,Expert,
660bc7802e1f83fa6a7b2b8b,Emp_254,Continuous Integration,Intermidiate,
660bc7802e1f83fa6a7b2b8c,Emp_254,PHP,Expert,
660bc7802e1f83fa6a7b2b7a,Emp_250,Requirements Analysis,Beginner,
660bc7802e1f83fa6a7b2b87,Emp_253,HTML,Advance,
660bc7802e1f83fa6a7b2b8a,Emp_254,Accessibility,Advance,
660bc7802e1f83fa6a7b2b81,Emp_252,Requirements Analysis,Advance,
660bc7802e1f83fa6a7b2b80,Emp_251,Agile Product Management,Beginner,
660bc7802e1f83fa6a7b2bae,Emp_263,Ruby,Advance,
660bc7802e1f83fa6a7b2bb9,Emp_266,Python,Beginner,
660bc7802e1f83fa6a7b2bc5,Emp_269,User Research,Intermidiate,
660bc7802e1f83fa6a7b2bd7,Emp_273,Support,Advance,
660bc7802e1f83fa6a7b2be4,Emp_276,Java,Beginner,
660bc7802e1f83fa6a7b2bf9,Emp_282,Test-Driven Development,Beginner,
660bc7802e1f83fa6a7b2c37,Emp_297,CI/CD,Beginner,
660bc7802e1f83fa6a7b2c65,Emp_309,Wireframing,Beginner,
660bc7802e1f83fa6a7b2c69,Emp_310,Leadership,Expert,
660bc7802e1f83fa6a7b2c8c,Emp_318,Wireframing,Intermidiate,
660bc7802e1f83fa6a7b2c92,Emp_320,Node.js,Intermidiate,
660bc7802e1f83fa6a7b2caa,Emp_326,PHP,Advance,
660bc7802e1f83fa6a7b2cbe,Emp_331,NoSQL,Advance,
660bc7802e1f83fa6a7b2cf1,Emp_344,UI/UX Design,Intermidiate,
660bc7802e1f83fa6a7b2cf9,Emp_346,Flask,Expert,
660bc7802e1f83fa6a7b2d11,Emp_352,Cybersecurity,Intermidiate,
660bc7802e1f83fa6a7b2d23,Emp_356,JavaScript,Intermidiate,
660bc7802e1f83fa6a7b2d46,Emp_365,MySQL,Intermidiate,
660bc7802e1f83fa6a7b2d49,Emp_366,Cybersecurity,Expert,
660bc7802e1f83fa6a7b2d5c,Emp_370,Business Analysis,Beginner,
660bc7802e1f83fa6a7b2d61,Emp_372,Wireframing,Beginner,
660bc7802e1f83fa6a7b2b91,Emp_256,MongoDB,Beginner,
660bc7802e1f83fa6a7b2b9a,Emp_258,CSS,Intermidiate,
660bc7802e1f83fa6a7b2b9b,Emp_258,Penetration Testing,Expert,
660bc7802e1f83fa6a7b2ba2,Emp_260,Collaboration,Expert,
660bc7802e1f83fa6a7b2bbe,Emp_267,Behavior-Driven Development,Expert,
660bc7802e1f83fa6a7b2bcf,Emp_271,.NET,Expert,
660bc7802e1f83fa6a7b2bf0,Emp_279,Vue.js,Beginner,
660bc7802e1f83fa6a7b2c12,Emp_288,User Research,Expert,
660bc7802e1f83fa6a7b2c18,Emp_289,Agile Product Management,Expert,
660bc7802e1f83fa6a7b2c62,Emp_308,Requirements Analysis,Beginner,
660bc7802e1f83fa6a7b2c7b,Emp_314,Accessibility,Beginner,
660bc7802e1f83fa6a7b2c84,Emp_316,HTML,Advance,
660bc7802e1f83fa6a7b2ca1,Emp_324,CI/CD,Expert,
660bc7802e1f83fa6a7b2cae,Emp_327,MongoDB,Expert,
660bc7802e1f83fa6a7b2cc1,Emp_332,Prototyping,Intermidiate,
660bc7802e1f83fa6a7b2cd9,Emp_338,Responsive Design,Beginner,
660bc7802e1f83fa6a7b2ce5,Emp_341,Ruby,Intermidiate,
660bc7802e1f83fa6a7b2d0d,Emp_351,Support,Advance,
660bc7802e1f83fa6a7b2d41,Emp_364,RESTful API,Expert,
660bc7802e1f83fa6a7b2d45,Emp_365,Troubleshooting,Advance,
660bc7802e1f83fa6a7b2ba0,Emp_259,Penetration Testing,Intermidiate,
660bc7802e1f83fa6a7b2ba3,Emp_260,JavaScript,Intermidiate,
660bc7802e1f83fa6a7b2bba,Emp_266,Data Visualization,Beginner,
660bc7802e1f83fa6a7b2be8,Emp_277,Troubleshooting,Intermidiate,
660bc7802e1f83fa6a7b2bf5,Emp_281,RESTful API,Advance,
660bc7802e1f83fa6a7b2bfa,Emp_282,Azure,Advance,
660bc7802e1f83fa6a7b2bfc,Emp_282,Kotlin,Expert,
660bc7802e1f83fa6a7b2bfd,Emp_283,Django,Beginner,
660bc7802e1f83fa6a7b2bfe,Emp_283,Kubernetes,Intermidiate,
660bc7802e1f83fa6a7b2c0c,Emp_286,SQL,Intermidiate,
660bc7802e1f83fa6a7b2c20,Emp_291,Continuous Deployment,Expert,
660bc7802e1f83fa6a7b2c47,Emp_301,Prototyping,Expert,
660bc7802e1f83fa6a7b2c4d,Emp_303,Vue.js,Advance,
660bc7802e1f83fa6a7b2c53,Emp_304,Flask,Expert,
660bc7802e1f83fa6a7b2c59,Emp_306,.NET,Expert,
660bc7802e1f83fa6a7b2c82,Emp_316,Product Management,Advance,
660bc7802e1f83fa6a7b2c86,Emp_317,Documentation,Beginner,
660bc7802e1f83fa6a7b2c88,Emp_317,GraphQL,Intermidiate,
660bc7802e1f83fa6a7b2c90,Emp_319,Test-Driven Development,Expert,
660bc7802e1f83fa6a7b2c91,Emp_320,Google Cloud Platform,Advance,
660bc7802e1f83fa6a7b2ca7,Emp_325,Java,Expert,
660bc7802e1f83fa6a7b2cac,Emp_326,MySQL,Advance,
660bc7802e1f83fa6a7b2caf,Emp_327,Test-Driven Development,Intermidiate,
660bc7802e1f83fa6a7b2ce7,Emp_341,Statistical Analysis,Intermidiate,
660bc7802e1f83fa6a7b2cf2,Emp_344,Test-Driven Development,Beginner,
660bc7802e1f83fa6a7b2cfa,Emp_346,Business Analysis,Expert,
660bc7802e1f83fa6a7b2d08,Emp_349,JavaScript,Advance,
660bc7802e1f83fa6a7b2d09,Emp_350,Business Analysis,Intermidiate,
660bc7802e1f83fa6a7b2d10,Emp_351,Behavior-Driven Development,Advance,
660bc7802e1f83fa6a7b2d20,Emp_355,Node.js,Expert,
660bc7802e1f83fa6a7b2d47,Emp_365,Problem Solving,Intermidiate,
660bc7802e1f83fa6a7b2d51,Emp_368,Continuous Deployment,Advance,
660bc7802e1f83fa6a7b2d6c,Emp_374,Artificial Intelligence,Advance,
660bc7802e1f83fa6a7b2bb8,Emp_265,Responsive Design,Expert,
660bc7802e1f83fa6a7b2bcb,Emp_270,Information Security,Beginner,
660bc7802e1f83fa6a7b2bd2,Emp_272,CI/CD,Beginner,
660bc7802e1f83fa6a7b2be0,Emp_275,HTML,Expert,
660bc7802e1f83fa6a7b2bee,Emp_279,React,Intermidiate,
660bc7802e1f83fa6a7b2c00,Emp_283,CI/CD,Intermidiate,
660bc7802e1f83fa6a7b2c06,Emp_285,Prototyping,Advance,
660bc7802e1f83fa6a7b2c11,Emp_288,Django,Advance,
660bc7802e1f83fa6a7b2c27,Emp_293,UI/UX Design,Expert,
660bc7802e1f83fa6a7b2c31,Emp_296,Artificial Intelligence,Intermidiate,
660bc7802e1f83fa6a7b2c34,Emp_296,Data Analysis,Beginner,
660bc7802e1f83fa6a7b2c42,Emp_300,Requirements Analysis,Intermidiate,
660bc7802e1f83fa6a7b2c44,Emp_300,DevOps,Advance,
660bc7802e1f83fa6a7b2c6b,Emp_310,Objective-C,Advance,
660bc7802e1f83fa6a7b2c6e,Emp_311,Information Security,Expert,
660bc7802e1f83fa6a7b2c79,Emp_314,RESTful API,Beginner,
660bc7802e1f83fa6a7b2c98,Emp_321,CI/CD,Beginner,
660bc7802e1f83fa6a7b2ca0,Emp_323,HTML,Intermidiate,
660bc7802e1f83fa6a7b2cb1,Emp_328,Angular,Advance,
660bc7802e1f83fa6a7b2cb6,Emp_329,Containerization,Intermidiate,
660bc7802e1f83fa6a7b2cbd,Emp_331,Vue.js,Expert,
660bc7802e1f83fa6a7b2cc6,Emp_333,Docker,Expert,
660bc7802e1f83fa6a7b2cce,Emp_335,Objective-C,Expert,
660bc7802e1f83fa6a7b2cd8,Emp_337,PostgreSQL,Advance,
660bc7802e1f83fa6a7b2cdb,Emp_338,Django,Beginner,
660bc7802e1f83fa6a7b2ce1,Emp_340,HTML,Intermidiate,
660bc7802e1f83fa6a7b2ce3,Emp_340,Data Science,Advance,
660bc7802e1f83fa6a7b2ceb,Emp_342,Google Cloud Platform,Expert,
660bc7802e1f83fa6a7b2d0f,Emp_351,.NET,Expert,
660bc7802e1f83fa6a7b2d12,Emp_352,Agile Methodologies,Expert,
660bc7802e1f83fa6a7b2d16,Emp_353,Artificial Intelligence,Advance,
660bc7802e1f83fa6a7b2d1a,Emp_354,Scrum,Beginner,
660bc7802e1f83fa6a7b2d1b,Emp_354,Azure,Beginner,
660bc7802e1f83fa6a7b2d1d,Emp_355,Prototyping,Advance,
660bc7802e1f83fa6a7b2d21,Emp_356,Flask,Advance,
660bc7802e1f83fa6a7b2d2a,Emp_358,Continuous Integration,Advance,
660bc7802e1f83fa6a7b2d35,Emp_361,Leadership,Intermidiate,
660bc7802e1f83fa6a7b2b9e,Emp_259,Data Visualization,Intermidiate,
660bc7802e1f83fa6a7b2bad,Emp_263,Git,Beginner,
660bc7802e1f83fa6a7b2bcc,Emp_270,RESTful API,Advance,
660bc7802e1f83fa6a7b2be5,Emp_277,RESTful API,Advance,
660bc7802e1f83fa6a7b2bea,Emp_278,Kotlin,Advance,
660bc7802e1f83fa6a7b2bf1,Emp_280,Ruby,Expert,
660bc7802e1f83fa6a7b2c03,Emp_284,User Research,Intermidiate,
660bc7802e1f83fa6a7b2c15,Emp_289,Requirements Analysis,Advance,
660bc7802e1f83fa6a7b2c17,Emp_289,Wireframing,Beginner,
660bc7802e1f83fa6a7b2c4b,Emp_302,Problem Solving,Expert,
660bc7802e1f83fa6a7b2c52,Emp_304,Artificial Intelligence,Beginner,
660bc7802e1f83fa6a7b2c5d,Emp_307,PHP,Advance,
660bc7802e1f83fa6a7b2c5e,Emp_307,MySQL,Expert,
660bc7802e1f83fa6a7b2c6f,Emp_311,Google Cloud Platform,Advance,
660bc7802e1f83fa6a7b2c78,Emp_313,Cybersecurity,Expert,
660bc7802e1f83fa6a7b2c85,Emp_317,Problem Solving,Advance,
660bc7802e1f83fa6a7b2c9a,Emp_322,MySQL,Intermidiate,
660bc7802e1f83fa6a7b2cab,Emp_326,Accessibility,Advance,
660bc7802e1f83fa6a7b2cb4,Emp_328,Git,Intermidiate,
660bc7802e1f83fa6a7b2cb9,Emp_330,Communication,Advance,
660bc7802e1f83fa6a7b2cd5,Emp_337,NoSQL,Expert,
660bc7802e1f83fa6a7b2cf5,Emp_345,DevOps,Expert,
